Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L,Road_City,Road_Highway,Road_Rural
CAR021,9.69,0,66.3,1490.0,21.2,0,0,109.7,0.84,2.23,141.79,9.2055,0,1,0
CAR154,3.26,10,75.1,2815.0,33.5,0,2,214.9,0.81,2.67,183.52,3.0969999999999995,1,0,0
CAR090,42.96,20,96.6,2081.0,37.1,1,2,378.6,0.21,0.29,24.47,4.698,1,0,0
CAR159,14.28,20,49.8,2200.0,34.0,0,2,227.9,0.88,1.81,83.09,13.403,0,1,0
CAR152,12.51,20,49.7,2785.0,31.8,1,1,89.7,0.15,3.15,143.49,11.8845,0,1,0
CAR005,34.86,10,41.5,1249.0,27.6,0,0,282.9,0.59,1.75,75.29,8.999,1,0,0
CAR084,41.89,10,70.7,2379.0,23.9,0,2,129.6,0.19,0.74,47.03,5.926,0,0,1
CAR104,16.07,10,64.8,7000.0,31.2,0,1,317.8,0.73,1.3,80.9,11.375,1,0,0
CAR102,30.85,10,61.1,2665.0,24.7,0,1,259.3,0.68,1.57,81.83,9.982,0,0,1
CAR010,17.79,20,40.1,968.0,19.3,1,0,102.5,0.27,0.23,8.96,1.277,1,0,0
CAR067,17.83,20,49.4,3214.0,19.3,1,2,386.3,0.71,2.01,93.25,15.937,0,1,0
CAR084,25.5,20,58.5,3131.0,35.2,1,0,404.1,0.86,1.54,82.57,12.673,0,1,0
CAR095,8.72,10,70.0,700.0,24.5,1,1,250.1,0.4,3.06,195.26,8.284,0,1,0
CAR034,19.53,20,63.4,2838.0,31.7,1,1,311.9,0.45,3.26,181.49,18.5535,0,0,1
CAR158,36.74,10,57.5,2251.0,31.0,0,0,152.2,0.08,1.02,54.34,5.842,1,0,0
CAR054,24.03,10,74.1,1601.0,10.6,0,1,127.9,0.39,2.58,173.3,20.419,0,0,1
CAR013,24.1,20,58.5,1699.0,41.8,0,2,263.5,0.09,1.46,84.3,13.21,0,1,0
CAR200,15.93,0,68.9,2866.0,18.8,0,2,184.4,0.85,0.39,27.52,3.126,0,1,0
CAR186,24.15,0,40.4,3035.0,31.9,0,2,399.1,0.16,1.31,54.7,4.522,0,1,0
CAR001,10.21,20,57.0,2377.0,24.7,1,0,86.4,0.78,0.85,50.0,7.73,1,0,0
CAR063,29.75,10,53.5,2237.0,35.9,1,1,139.8,0.16,1.38,70.42,6.547,0,1,0
CAR109,29.9,20,44.2,2375.0,38.1,0,2,115.3,0.5,1.03,40.61,6.635,0,0,1
CAR140,21.99,20,42.6,1246.0,25.3,1,0,308.4,0.57,1.48,56.62,8.407,1,0,0
CAR007,37.7,85,30.2,2518.0,30.2,1,1,319.5,0.4,3.21,94.1,33.192,1,0,0
CAR163,36.32,10,77.5,2305.0,47.1,0,0,352.2,0.08,2.62,189.76,23.126,1,0,0
CAR196,32.84,10,72.8,2746.0,24.2,1,0,417.3,0.26,2.54,187.65,18.922,0,1,0
CAR068,28.89,20,17.4,2071.0,16.4,0,2,225.8,0.39,2.34,35.01,5.539,0,0,1
CAR194,40.96,0,64.3,2340.0,25.5,0,0,138.5,0.52,2.04,115.3,9.014,1,0,0
CAR153,29.98,10,53.4,2565.0,21.9,1,0,85.5,0.17,4.0,190.55,18.882,0,1,0
CAR174,19.07,0,38.8,2255.0,27.1,0,2,165.5,0.49,0.37,14.66,1.65,1,0,0
CAR019,17.33,20,55.8,3444.0,26.1,0,1,258.9,0.71,2.94,153.96,16.463499999999996,1,0,0
CAR188,39.27,85,60.6,1514.0,27.85,1,0,314.6,0.67,2.09,117.62,35.01175,1,0,0
CAR024,37.46,20,37.1,3220.0,24.6,1,1,190.6,0.75,2.83,97.72,17.828,1,0,0
CAR017,25.95,10,43.4,2846.0,25.8,1,1,421.5,0.35,3.13,130.09,19.279,1,0,0
CAR011,4.15,10,66.3,1955.0,27.6,1,0,227.7,0.82,3.08,207.5,3.9425,1,0,0
CAR198,43.68,0,46.3,2729.0,35.4,1,1,256.0,0.6,0.71,29.81,3.536,0,0,1
CAR118,26.81,10,73.3,2817.0,38.0,0,2,147.7,0.57,3.8,272.63,25.4695,0,1,0
CAR165,38.97,10,43.8,2133.0,23.5,1,2,308.4,0.81,2.99,125.17,17.98,0,1,0
CAR006,27.04,10,39.7,1817.0,26.6,1,1,430.7,0.3,1.99,70.34,8.591,0,1,0
CAR173,7.62,20,66.7,3031.0,22.4,0,0,374.0,0.77,3.83,226.8,7.239,0,1,0
CAR001,37.26,20,59.6,2522.0,23.5,0,1,329.4,0.34,2.01,114.15,17.683,1,0,0
CAR186,28.04,20,42.6,2050.0,12.4,0,1,303.6,0.17,4.25,179.77,24.182,0,1,0
CAR154,26.53,20,57.0,2503.0,12.9,1,1,259.3,0.19,2.75,141.3,20.836,0,1,0
CAR001,15.5,20,50.0,2244.0,23.3,1,1,98.3,0.66,1.98,94.29,14.725,0,0,1
CAR147,28.45,20,49.1,2781.0,31.2,1,2,434.0,0.83,2.61,112.78,22.102,1,0,0
CAR116,44.05,20,39.2,700.0,24.8,1,0,259.3,0.68,0.81,32.36,4.414,0,1,0
CAR194,12.22,20,78.4,2733.0,27.85,1,1,341.6,0.42,3.3,233.3,11.609,1,0,0
CAR129,5.29,10,25.8,1905.0,29.0,0,1,342.2,0.59,1.23,27.04,3.31,0,1,0
CAR026,36.24,10,50.4,2118.0,19.0,0,2,316.9,0.65,2.08,95.14,13.377,0,0,1
CAR167,20.2,10,40.9,2972.0,25.5,0,2,389.1,0.88,3.4,121.49,17.84,0,1,0
CAR031,19.82,20,46.0,2031.0,33.6,0,0,432.6,0.9,0.82,34.52,4.625,0,1,0
CAR093,34.8,20,57.3,2208.0,12.4,1,1,151.5,0.86,0.56,30.42,5.189,1,0,0
CAR046,35.23,20,43.8,2072.0,27.1,0,0,242.1,0.17,0.66,27.22,3.656,1,0,0
CAR061,24.61,20,59.0,1859.0,24.9,0,1,392.6,0.71,0.26,13.41,2.0,0,1,0
CAR015,4.13,20,41.7,2489.0,39.3,0,1,277.3,0.85,1.33,49.7,3.9235,0,1,0
CAR037,19.22,0,34.2,2401.0,36.5,0,2,386.9,0.4,3.21,98.0,12.046,1,0,0
CAR089,43.68,10,90.4,1859.0,18.4,1,2,295.1,0.53,0.33,26.27,3.67,0,1,0
CAR198,39.42,10,70.7,2387.0,36.2,0,1,127.3,0.88,2.03,134.72,15.583,0,1,0
CAR088,22.1,20,71.7,1800.0,28.0,1,0,328.5,0.49,1.39,100.13,13.29,0,1,0
CAR143,10.55,10,47.8,1705.0,34.8,1,0,262.8,0.09,0.67,28.24,2.769,0,1,0
CAR083,21.0,10,62.8,2150.0,21.2,1,2,144.3,0.09,3.5,198.45,19.95,1,0,0
CAR151,34.49,0,5.0,2197.0,36.1,0,0,88.7,0.71,1.31,6.78,0.591,1,0,0
CAR082,41.92,10,53.3,1999.0,28.5,0,2,92.8,0.33,2.93,156.31,22.066,1,0,0
CAR124,38.93,0,42.3,3093.0,30.9,1,1,154.2,0.19,4.23,167.32,17.227,1,0,0
CAR171,30.04,20,27.0,2887.0,28.5,0,1,164.5,0.39,2.12,58.03,9.696,1,0,0
CAR010,31.94,10,32.2,995.0,25.8,0,0,77.1,0.17,1.0,30.84,2.935,1,0,0
CAR148,7.05,0,75.1,2436.0,18.8,1,2,328.5,0.67,4.43,336.56,6.6975,0,1,0
CAR157,15.31,20,42.7,1995.0,28.8,0,1,77.5,0.16,3.09,131.38,14.5445,0,0,1
CAR075,25.11,20,50.0,3079.0,21.6,0,1,372.5,0.45,4.22,174.49,23.8545,0,1,0
CAR096,42.31,20,59.5,1387.0,16.0,1,2,158.0,0.67,0.25,13.28,2.183,1,0,0
CAR023,2.93,10,14.9,2571.0,22.4,0,1,109.2,0.38,3.82,49.85,2.7835,1,0,0
CAR056,10.03,20,25.0,2402.0,36.1,0,2,415.2,0.23,2.84,73.03,9.5285,1,0,0
CAR013,27.04,10,46.2,1872.0,21.4,1,0,219.1,0.32,3.7,164.03,18.391,0,0,1
CAR100,44.77,10,36.4,2652.0,41.5,0,1,245.0,0.68,3.0,112.21,15.254,0,1,0
CAR109,31.22,20,78.7,1875.0,23.6,0,1,204.2,0.83,2.86,221.82,29.659,0,0,1
CAR097,5.68,10,76.8,2649.0,48.0,1,0,168.8,0.45,3.72,285.16,5.396,1,0,0
CAR154,42.15,0,76.9,2073.0,30.3,1,2,348.3,0.07,0.53,41.23,4.286,1,0,0
CAR036,33.58,20,57.8,1796.0,23.9,0,2,171.0,0.38,3.8,217.98,31.521,0,1,0
CAR048,13.74,20,59.7,2462.0,21.5,1,1,159.9,0.14,2.32,130.4,13.053,0,0,1
CAR168,32.29,20,36.0,2563.0,32.7,0,1,135.8,0.46,2.7,92.65,12.782,0,1,0
CAR051,15.09,20,34.5,2542.0,29.6,0,1,82.6,0.77,3.04,106.81,14.3355,0,1,0
CAR121,3.93,20,35.4,2615.0,21.5,1,2,248.2,0.15,1.98,72.08,3.7335,0,0,1
CAR047,20.59,20,80.9,2254.0,11.4,1,2,342.2,0.53,3.21,224.64,19.5605,0,1,0
CAR013,4.11,10,93.3,2544.0,21.4,1,1,95.6,0.89,0.33,32.26,3.9045,1,0,0
CAR068,2.88,85,70.4,2071.0,25.6,0,1,368.5,0.21,2.22,160.01,2.736,1,0,0
CAR040,42.28,10,19.2,2696.0,26.2,0,1,160.5,0.26,2.67,45.44,5.278,0,0,1
CAR075,33.14,10,69.9,2504.0,36.9,0,0,412.0,0.55,2.03,135.08,16.519,1,0,0
CAR193,16.88,20,24.0,2012.0,27.85,1,1,291.1,0.45,2.28,51.7,7.246,0,1,0
CAR049,32.94,10,61.9,2416.0,39.2,0,1,349.3,0.56,0.26,14.02,1.775,0,1,0
CAR079,37.73,20,40.2,1534.0,30.0,0,1,449.4,0.13,1.61,59.9,9.078,1,0,0
CAR133,15.65,20,68.3,1085.0,27.1,1,1,149.2,0.11,2.45,157.37,14.8675,1,0,0
CAR024,32.42,10,49.3,1239.0,26.1,1,1,146.0,0.8,3.5,170.55,24.664,1,0,0
CAR030,31.7,85,82.5,2753.0,32.1,1,1,269.6,0.43,3.66,316.71,30.115,0,1,0
CAR172,39.17,10,38.2,1405.0,48.0,0,1,226.6,0.23,4.49,148.91,19.26,0,1,0
CAR125,36.46,20,101.3,1553.0,27.85,1,2,110.0,0.62,1.19,103.84,18.122,0,0,1
CAR051,32.89,0,10.7,2643.0,28.6,0,0,385.7,0.65,3.09,28.9,2.743,0,0,1
CAR119,17.05,10,10.8,3160.0,24.6,0,2,407.3,0.56,3.81,37.9,5.233,0,1,0
CAR190,34.89,10,52.0,2633.0,22.1,1,0,276.8,0.66,1.9,84.97,8.76,0,1,0
CAR008,13.38,10,66.8,1895.0,32.3,1,1,345.5,0.42,3.7,218.34,12.711,1,0,0
CAR143,11.17,10,24.3,2940.0,27.4,0,2,432.5,0.65,4.03,97.95,10.6115,1,0,0
CAR070,34.11,0,39.8,2826.0,16.5,1,2,199.5,0.39,1.74,61.0,7.126,1,0,0
CAR021,8.7,0,47.3,2208.0,31.2,0,2,445.0,0.81,0.83,39.76,5.194,1,0,0
CAR046,44.81,10,66.4,3558.0,20.7,0,1,415.6,0.15,2.81,176.1,19.522,0,1,0
CAR189,19.32,20,75.2,2834.0,33.1,1,1,194.3,0.36,3.0,196.63,18.354,1,0,0
CAR037,41.2,0,46.7,1578.0,20.2,1,1,381.3,0.89,3.02,145.44,14.239,0,1,0
CAR082,5.32,85,42.6,2149.0,15.9,1,0,173.8,0.75,2.9,125.96,5.054,1,0,0
CAR010,3.65,10,11.9,2202.0,32.6,1,0,274.6,0.81,1.71,21.08,2.757,1,0,0
CAR020,35.88,20,78.0,1536.0,30.0,0,0,188.6,0.16,1.77,124.89,14.911,1,0,0
CAR007,5.77,10,89.3,3495.0,27.85,1,2,135.5,0.18,4.03,363.18,5.4815,1,0,0
CAR125,19.62,85,64.1,2577.0,23.0,1,2,129.5,0.57,1.2,69.74,18.639,0,0,1
CAR053,4.51,10,51.5,2095.0,34.8,1,1,177.5,0.79,3.5,158.45,4.2845,1,0,0
CAR098,39.09,20,48.1,2068.0,22.0,1,0,396.6,0.13,4.18,180.81,26.46,1,0,0
CAR196,42.49,20,51.7,2452.0,22.2,0,2,208.9,0.1,3.45,156.43,25.707,0,0,1
CAR136,14.68,20,48.0,1843.0,24.4,0,2,368.1,0.13,1.16,58.1,9.569,1,0,0
CAR081,38.26,20,71.8,3086.0,18.1,1,0,241.9,0.44,1.29,80.84,12.401,1,0,0
CAR098,22.04,20,53.8,1593.0,36.0,1,1,440.9,0.42,1.3,73.16,11.89,0,0,1
CAR059,11.66,20,39.9,2208.0,27.8,0,2,209.3,0.76,1.54,55.17,9.159,1,0,0
CAR018,17.67,0,72.0,2208.0,27.3,0,1,247.2,0.24,2.35,161.68,16.387,1,0,0
CAR099,27.26,10,42.3,1905.0,26.2,0,1,247.0,0.88,1.92,74.16,8.752,0,1,0
CAR134,34.79,10,5.0,2179.0,37.0,0,0,213.3,0.45,1.86,9.5,1.104,0,0,1
CAR144,3.56,20,36.5,2229.0,22.3,1,0,432.9,0.55,0.24,9.12,1.484,1,0,0
CAR125,38.18,10,37.3,1741.0,21.9,1,1,132.7,0.66,0.92,33.94,3.827,0,1,0
CAR128,26.56,20,31.7,2569.0,24.5,0,0,158.1,0.18,1.88,61.97,8.496,1,0,0
CAR146,30.38,20,28.1,700.0,32.4,0,1,167.5,0.08,1.57,40.28,4.855,0,1,0
CAR145,20.14,20,58.3,2208.0,21.4,1,0,340.4,0.54,3.38,195.48,19.133,1,0,0
CAR096,15.4,0,10.5,1451.0,18.2,0,0,152.3,0.64,1.29,13.42,1.187,1,0,0
CAR134,21.0,10,24.1,3560.0,27.3,1,2,108.2,0.16,2.27,52.21,7.318,1,0,0
CAR087,13.7,10,16.1,2943.0,31.3,0,0,308.2,0.73,2.67,39.26,4.707,0,1,0
CAR170,35.45,10,26.5,2523.0,30.0,0,1,354.2,0.42,0.74,17.79,2.214,1,0,0
CAR083,15.75,20,62.3,700.0,24.7,0,2,259.3,0.57,3.07,177.39,14.9625,0,0,1
CAR131,3.77,20,74.7,1514.0,26.9,1,0,97.6,0.78,0.43,33.08,3.5815,0,1,0
CAR179,38.16,0,59.9,1860.0,28.5,1,1,97.5,0.13,3.53,205.48,18.619,1,0,0
CAR013,13.67,10,42.3,3197.0,27.85,1,0,293.3,0.75,1.49,59.12,7.611,0,0,1
CAR067,38.19,10,66.7,3085.0,27.85,0,0,182.5,0.16,1.14,64.93,7.125,1,0,0
CAR173,16.74,10,85.3,2086.0,30.5,1,0,134.4,0.61,1.64,138.2,15.902999999999995,0,1,0
CAR176,10.58,20,49.0,2073.0,29.6,0,0,259.3,0.59,4.46,216.95,10.051,1,0,0
CAR113,12.07,20,63.3,2655.0,19.9,1,2,427.8,0.67,2.85,159.09,11.4665,1,0,0
CAR039,44.41,0,56.1,2102.0,25.1,1,0,120.9,0.46,4.36,244.03,22.836,1,0,0
CAR181,37.91,0,45.7,2494.0,40.6,1,2,405.8,0.35,2.41,102.72,12.892,0,1,0
CAR017,33.35,20,180.0,2417.0,31.2,0,0,449.6,0.05,2.29,104.8,14.423,1,0,0
CAR046,10.37,20,51.2,2908.0,27.1,0,1,443.0,0.39,3.28,147.21,9.851499999999998,1,0,0
CAR144,9.34,20,34.4,1840.0,29.9,1,0,88.6,0.33,0.71,23.22,3.455,1,0,0
CAR102,38.65,20,30.8,2650.0,39.1,1,2,438.0,0.37,1.34,37.41,7.134,1,0,0
CAR013,37.24,20,33.4,1654.0,26.8,0,1,236.7,0.53,4.27,125.37,20.022,1,0,0
CAR141,8.18,20,79.4,2703.0,34.9,0,0,335.3,0.17,3.28,267.88,7.770999999999999,0,1,0
CAR115,26.09,20,32.0,1799.0,27.3,0,1,257.2,0.66,0.34,9.39,1.301,0,1,0
CAR059,14.35,10,99.5,1742.0,24.4,0,2,213.4,0.18,1.4,141.53,13.6325,0,1,0
CAR164,37.77,20,52.7,1100.0,30.5,0,0,318.2,0.8,0.73,38.77,5.207,0,1,0
CAR107,13.75,10,57.2,1979.0,38.9,0,0,249.3,0.12,0.24,14.05,1.534,1,0,0
CAR095,10.6,20,52.4,1192.0,21.6,0,2,446.1,0.71,2.5,133.48,10.07,1,0,0
CAR029,27.89,0,41.8,3302.0,26.7,0,1,211.9,0.82,3.63,156.21,17.198,1,0,0
CAR030,6.73,20,12.8,1001.0,29.2,1,1,343.1,0.26,0.94,12.59,1.717,0,0,1
CAR156,31.41,20,55.4,2021.0,29.9,0,1,195.5,0.57,4.49,260.56,29.8395,1,0,0
CAR188,36.59,20,25.6,2511.0,12.7,0,2,380.6,0.66,2.75,71.91,12.313,0,0,1
CAR140,12.6,0,23.7,2433.0,27.0,1,2,70.5,0.82,2.38,55.06,7.124,1,0,0
CAR064,6.47,20,69.9,1250.0,25.9,0,0,313.1,0.63,2.4,174.85,6.1465,1,0,0
CAR017,10.83,10,54.5,1569.0,27.1,0,0,222.5,0.54,0.29,15.15,1.744,1,0,0
CAR030,6.02,10,96.9,1942.0,27.3,1,2,219.2,0.16,2.02,171.27,5.718999999999999,1,0,0
CAR046,2.07,20,59.1,2909.0,42.7,1,2,253.4,0.88,0.96,54.72,1.9665,0,1,0
CAR112,26.22,10,43.2,2025.0,32.2,1,1,375.7,0.77,3.46,128.31,16.591,0,1,0
CAR056,15.17,0,34.5,1914.0,8.7,1,0,426.8,0.58,0.54,19.55,1.966,1,0,0
CAR041,15.94,85,64.4,2882.0,26.7,1,2,378.1,0.1,1.46,88.38,15.143,1,0,0
CAR077,17.74,85,57.3,2223.0,9.8,0,0,156.7,0.57,4.37,230.05,16.852999999999998,1,0,0
CAR189,6.04,20,67.4,2732.0,35.3,1,2,366.5,0.15,4.13,281.37,5.738,1,0,0
CAR172,12.44,10,30.1,1359.0,25.5,1,0,188.6,0.57,3.53,99.69,11.818,1,0,0
CAR095,43.89,10,46.8,1845.0,31.7,1,1,246.9,0.6,2.07,82.87,11.977,1,0,0
CAR046,35.71,20,57.5,1461.0,31.4,0,0,291.1,0.1,4.19,219.97,28.652,1,0,0
CAR124,5.31,20,71.8,2606.0,18.5,1,2,136.0,0.15,1.46,103.19,5.044499999999999,0,0,1
CAR047,16.79,10,50.0,2234.0,28.4,1,1,154.5,0.16,2.65,182.71,15.950499999999998,1,0,0
CAR035,6.3,20,65.3,2386.0,30.7,1,1,359.3,0.7,1.19,68.35,5.984999999999999,0,0,1
CAR156,8.59,10,29.8,1440.0,20.9,1,2,259.3,0.54,1.57,48.14,6.214,0,1,0
CAR026,37.32,10,21.0,1970.0,32.7,1,1,386.1,0.85,3.99,87.69,13.91,1,0,0
CAR036,8.58,10,88.8,1598.0,21.3,0,1,332.9,0.6,3.58,274.77,8.151,0,1,0
CAR179,23.27,0,58.3,3044.0,27.6,0,0,162.5,0.22,0.37,21.81,1.851,1,0,0
CAR135,44.46,20,64.1,2610.0,14.1,0,2,446.8,0.83,3.15,200.41,35.01175,0,0,1
CAR101,33.95,10,27.9,1096.0,20.8,0,0,105.6,0.1,1.39,33.3,3.196,1,0,0
CAR137,33.83,10,12.5,3449.0,27.85,0,0,447.4,0.59,3.6,41.28,5.108,0,0,1
CAR056,10.95,85,19.2,1718.0,37.3,0,2,359.0,0.19,0.26,4.57,1.548,0,0,1
CAR065,37.49,0,89.0,2383.0,37.1,0,0,351.4,0.77,3.42,275.59,24.718,0,1,0
CAR084,29.77,0,30.1,2547.0,27.9,0,2,251.0,0.49,0.93,24.47,2.293,0,1,0
CAR164,28.74,10,65.5,3170.0,23.0,1,0,218.6,0.67,1.84,108.85,15.603,1,0,0
CAR159,25.85,10,58.7,1652.0,19.4,1,1,431.0,0.69,3.62,199.49,24.5575,0,1,0
CAR048,27.79,20,31.6,2687.0,26.5,0,1,385.7,0.23,1.3,35.34,4.905,0,0,1
CAR056,2.47,85,32.3,1222.0,34.3,1,2,334.8,0.88,2.18,60.45,2.3465000000000003,1,0,0
CAR190,21.04,10,54.2,2330.0,39.9,0,0,364.5,0.18,4.18,207.18,19.988,1,0,0
CAR109,30.38,20,41.2,2182.0,15.9,0,0,290.2,0.84,3.92,151.13,22.119,0,0,1
CAR079,18.25,20,73.6,2272.0,34.5,0,2,335.0,0.44,2.32,151.65,17.3375,1,0,0
CAR042,33.21,20,22.7,1642.0,33.6,1,0,259.3,0.82,3.12,63.52,9.327,0,1,0
CAR173,3.67,85,76.5,1706.0,30.2,1,1,142.6,0.71,2.7,176.24,3.4865,0,0,1
CAR137,9.86,10,79.4,1896.0,27.5,1,1,123.7,0.07,2.79,215.38,9.367,0,0,1
CAR033,44.45,20,66.0,2200.0,25.1,1,0,259.3,0.39,2.54,154.81,26.058,1,0,0
CAR126,14.38,10,54.4,2209.0,23.7,1,2,329.5,0.25,1.96,91.0,12.494,1,0,0
CAR029,28.69,10,57.3,2208.0,40.1,1,2,117.1,0.11,4.09,245.57,27.2555,1,0,0
CAR192,23.2,10,78.8,3003.0,23.5,1,0,169.4,0.9,1.68,116.61,15.568,0,0,1
CAR126,17.75,20,67.6,2386.0,16.4,0,1,446.2,0.89,2.89,203.84,16.8625,1,0,0
CAR022,40.24,0,25.9,2564.0,38.1,1,1,118.6,0.12,2.9,68.92,6.099,1,0,0
CAR035,41.27,10,74.1,2510.0,42.9,0,2,325.1,0.1,0.58,38.12,5.634,1,0,0
CAR185,10.41,85,41.2,1199.0,36.4,0,0,151.3,0.5,0.57,22.83,7.269,1,0,0
CAR134,13.42,20,38.7,2207.0,39.5,0,2,384.2,0.23,2.04,70.92,11.936,1,0,0
CAR175,34.73,20,12.7,3353.0,35.4,1,1,153.1,0.35,3.19,38.29,5.955,0,1,0
CAR150,10.45,10,56.8,1963.0,27.85,1,0,309.1,0.6,0.9,46.23,5.605,0,0,1
CAR024,9.89,10,33.1,1690.0,32.8,1,2,386.1,0.53,4.01,114.05,9.3955,1,0,0
CAR131,13.71,20,38.8,2870.0,21.2,0,2,149.5,0.25,2.98,117.37,13.0245,1,0,0
CAR196,20.59,85,73.5,1634.0,38.9,0,2,368.1,0.63,2.38,170.27,19.5605,0,0,1
CAR065,4.84,10,25.6,1450.0,28.6,0,0,409.8,0.3,2.1,52.09,4.598,1,0,0
CAR046,37.7,0,51.7,2326.0,48.0,1,1,339.7,0.68,2.97,154.3,19.158,0,1,0
CAR117,12.03,20,81.4,2764.0,9.3,1,2,225.0,0.64,2.6,185.56,11.4285,1,0,0
CAR114,15.14,0,60.8,2303.0,27.8,1,1,191.5,0.61,1.76,107.18,9.244,0,1,0
CAR070,38.63,10,76.1,1150.0,29.4,1,0,355.7,0.47,1.79,130.5,14.62,0,0,1
CAR192,24.07,0,7.8,2033.0,28.1,0,2,239.7,0.67,0.79,5.76,0.663,1,0,0
CAR036,5.09,20,7.2,2742.0,27.6,0,2,277.2,0.2,0.45,2.96,0.437,0,0,1
CAR078,32.91,0,46.6,2589.0,38.1,1,2,326.6,0.22,3.17,125.88,15.402,0,0,1
CAR112,22.19,10,38.2,2522.0,31.5,1,0,407.6,0.19,3.13,102.01,10.28,0,1,0
CAR146,25.02,85,69.1,2306.0,24.0,1,1,433.4,0.78,0.74,47.75,16.47,0,1,0
CAR007,14.0,20,37.0,1221.0,17.4,0,1,110.0,0.73,1.03,36.07,5.295,0,1,0
CAR104,12.9,20,56.7,2438.0,24.1,1,1,259.3,0.81,0.85,41.31,7.209,0,0,1
CAR005,43.04,10,86.8,2208.0,29.4,0,0,249.8,0.59,3.76,315.36,31.869,0,1,0
CAR145,32.33,85,52.8,1652.0,41.6,0,0,181.2,0.73,2.39,113.9,30.7135,1,0,0
CAR045,44.96,20,11.7,2499.0,20.8,1,0,199.6,0.23,3.63,41.37,5.325,0,1,0
CAR137,20.41,10,46.4,901.0,24.4,0,0,312.2,0.7,1.04,46.26,5.488,1,0,0
CAR061,5.07,20,27.1,2364.0,35.7,0,1,377.5,0.4,3.56,89.33,4.8165,0,1,0
CAR130,26.78,20,65.9,3118.0,37.2,0,0,394.0,0.69,0.22,13.52,2.315,1,0,0
CAR149,11.11,0,78.2,1752.0,17.8,0,0,274.5,0.4,1.6,112.41,7.139,0,1,0
CAR187,25.8,10,15.1,2357.0,38.1,1,0,247.1,0.11,4.09,63.2,7.751,1,0,0
CAR114,22.37,20,43.0,2262.0,32.9,0,1,259.3,0.39,0.83,35.9,5.382,0,1,0
CAR039,17.29,20,52.8,1488.0,10.5,0,2,113.2,0.54,2.74,142.24,16.4255,1,0,0
CAR174,27.33,20,50.0,2992.0,14.8,1,0,395.0,0.09,1.23,74.93,9.79,0,1,0
CAR051,39.08,85,45.7,1911.0,10.6,0,1,133.2,0.2,1.2,53.81,16.037,0,1,0
CAR023,21.45,20,48.8,2820.0,27.1,1,1,86.2,0.74,2.57,107.96,18.342,0,0,1
CAR166,36.13,85,43.1,2543.0,19.6,1,0,123.0,0.23,3.84,153.71,34.3235,0,0,1
CAR058,11.0,20,51.7,1904.0,29.5,0,2,344.3,0.62,1.93,96.0,10.45,1,0,0
CAR175,32.58,0,79.6,3401.0,35.3,1,0,384.4,0.82,4.03,302.04,30.951,1,0,0
CAR131,5.98,20,13.4,2197.0,37.3,1,1,296.0,0.06,4.44,57.15,5.681,0,1,0
CAR003,2.58,0,5.0,2931.0,15.4,1,1,259.3,0.84,0.79,3.93,0.416,0,0,1
CAR180,43.88,10,89.1,1990.0,19.4,1,2,394.9,0.11,0.8,73.08,10.559,1,0,0
CAR192,31.82,20,41.5,2838.0,25.3,1,2,259.3,0.49,4.07,172.37,28.355,0,1,0
CAR080,31.89,20,67.4,3313.0,26.3,0,0,242.8,0.73,4.11,273.42,30.2955,0,1,0
CAR129,43.55,10,139.04639694169717,2924.0,25.5,1,2,234.5,0.77,4.17,120.55,16.208,0,1,0
CAR085,2.93,10,73.0,1364.0,42.5,1,1,183.5,0.41,1.39,87.12,2.7835,0,0,1
CAR135,23.21,0,50.1,1483.0,34.0,0,0,237.7,0.07,3.31,155.49,7.967,0,1,0
CAR181,40.84,20,57.2,1193.0,15.7,1,1,295.6,0.32,1.34,79.83,11.969,0,0,1
CAR054,33.81,10,51.6,2208.0,36.2,0,2,202.0,0.52,3.54,171.24,23.543,1,0,0
CAR189,10.8,20,68.6,1328.0,16.0,0,1,250.3,0.73,0.38,23.42,3.244,0,1,0
CAR032,33.56,20,60.0,1872.0,25.5,0,0,243.0,0.73,2.89,180.23,26.751,1,0,0
CAR135,32.81,10,77.9,1736.0,20.6,1,2,232.1,0.77,4.44,317.4,31.1695,1,0,0
CAR003,29.52,0,11.9,2314.0,32.8,1,2,115.7,0.84,0.34,3.72,0.489,0,0,1
CAR048,30.0,20,39.0,2341.0,27.3,0,1,251.3,0.05,2.45,89.83,12.646,0,1,0
CAR085,20.43,20,63.9,2577.0,23.1,0,1,198.9,0.2,2.35,130.3,19.4085,1,0,0
CAR008,8.9,20,29.3,2384.0,24.0,0,1,310.5,0.36,4.39,131.65,8.455,1,0,0
CAR164,9.01,85,57.6,2208.0,22.0,0,2,394.6,0.06,1.84,104.57,8.5595,0,1,0
CAR159,18.97,20,27.8,3014.0,32.2,0,2,101.3,0.77,2.32,64.34,10.546,0,1,0
CAR016,32.83,20,75.3,2192.0,25.3,1,1,101.2,0.31,1.61,113.55,17.032,0,0,1
CAR169,8.29,20,42.5,2367.0,33.2,0,2,75.6,0.18,4.27,166.53,7.875499999999999,0,1,0
CAR094,2.38,20,75.5,2285.0,41.7,1,0,143.0,0.21,3.39,222.75,2.261,1,0,0
CAR106,16.81,10,27.5,2208.0,31.1,0,0,85.0,0.34,4.44,122.62,11.249,1,0,0
