Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Road_Type,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L
CAR200,15.93,0,68.9,2866.0,18.8,0,2,Highway,184.4,0.85,0.39,27.52,3.126
CAR186,24.15,0,40.4,3035.0,31.9,0,2,Highway,399.1,0.16,1.31,54.7,4.522
CAR001,10.21,20,57.0,2377.0,24.7,1,0,City,86.4,0.78,0.85,50.0,7.73
CAR063,29.75,10,53.5,2237.0,35.9,1,1,Highway,139.8,0.16,1.38,70.42,6.547
CAR109,29.9,20,44.2,2375.0,38.1,0,2,Rural,115.3,0.5,1.03,40.61,6.635
CAR140,21.99,20,42.6,1246.0,25.3,1,0,City,308.4,0.57,1.48,56.62,8.407
CAR007,37.7,85,30.2,2518.0,30.2,1,1,City,319.5,0.4,3.21,94.1,33.192
CAR163,36.32,10,77.5,2305.0,47.1,0,0,City,352.2,0.08,2.62,189.76,23.126
CAR196,32.84,10,72.8,2746.0,24.2,1,0,Highway,417.3,0.26,2.54,187.65,18.922
CAR068,28.89,20,17.4,2071.0,16.4,0,2,Rural,225.8,0.39,2.34,35.01,5.539
CAR194,40.96,0,64.3,2340.0,25.5,0,0,City,138.5,0.52,2.04,115.3,9.014
CAR153,29.98,10,53.4,2565.0,21.9,1,0,Highway,85.5,0.17,4.0,190.55,18.882
CAR174,19.07,0,38.8,2255.0,27.1,0,2,City,165.5,0.49,0.37,14.66,1.65
CAR019,17.33,20,55.8,3444.0,26.1,0,1,City,258.9,0.71,2.94,153.96,16.463499999999996
CAR188,39.27,85,60.6,1514.0,,1,0,City,314.6,0.67,2.09,117.62,37.3065
CAR024,37.46,20,37.1,3220.0,24.6,1,1,City,190.6,0.75,2.83,97.72,17.828
CAR017,25.95,10,43.4,2846.0,25.8,1,1,City,421.5,0.35,3.13,130.09,19.279
CAR011,4.15,10,66.3,1955.0,27.6,1,0,City,227.7,0.82,3.08,207.5,3.9425000000000003
CAR198,43.68,0,46.3,2729.0,35.4,1,1,Rural,256.0,0.6,0.71,29.81,3.536
CAR118,26.81,10,73.3,2817.0,38.0,0,2,Highway,147.7,0.57,3.8,272.63,25.469499999999996
CAR165,38.97,10,43.8,2133.0,23.5,1,2,Highway,308.4,0.81,2.99,125.17,17.98
CAR006,27.04,10,39.7,1817.0,26.6,1,1,Highway,430.7,0.3,1.99,70.34,8.591
CAR173,7.62,20,66.7,3031.0,22.4,0,0,Highway,374.0,0.77,3.83,226.8,7.239
CAR001,37.26,20,59.6,2522.0,23.5,0,1,City,329.4,0.34,2.01,114.15,17.683
CAR186,28.04,20,42.6,2050.0,12.4,0,1,Highway,303.6,0.17,4.25,179.77,24.182
CAR154,26.53,20,57.0,2503.0,12.9,1,1,Highway,,0.19,2.75,141.3,20.836
CAR001,15.5,20,50.0,2244.0,23.3,1,1,Rural,98.3,0.66,1.98,94.29,14.725
CAR147,28.45,20,49.1,2781.0,31.2,1,2,,434.0,0.83,2.61,112.78,22.102
CAR116,44.05,20,39.2,700.0,24.8,1,0,Highway,,0.68,0.81,32.36,4.414
CAR194,12.22,20,78.4,2733.0,,1,1,,341.6,0.42,3.3,233.3,11.609
CAR129,5.29,10,25.8,1905.0,29.0,0,1,highway,342.2,0.59,1.23,27.04,3.31
CAR026,36.24,10,50.4,2118.0,19.0,0,2,Rural,316.9,0.65,2.08,95.14,13.377
CAR167,20.2,10,40.9,2972.0,25.5,0,2,Highway,389.1,0.88,3.4,121.49,17.84
CAR031,19.82,20,46.0,2031.0,33.6,0,0,Highway,432.6,0.9,0.82,34.52,4.625
CAR093,34.8,20,57.3,,12.4,1,1,City,151.5,0.86,0.56,30.42,5.189
CAR046,35.23,20,43.8,2072.0,27.1,0,0,City,242.1,0.17,0.66,27.22,3.656
CAR061,24.61,20,59.0,1859.0,24.9,0,1,Highway,392.6,0.71,0.26,13.41,2.0
CAR015,4.13,20,41.7,2489.0,39.3,0,1,Highway,277.3,0.85,1.33,49.7,3.9234999999999998
CAR037,19.22,0,34.2,2401.0,36.5,0,2,City,386.9,0.4,3.21,98.0,12.046
CAR089,43.68,10,90.4,1859.0,18.4,1,2,Highway,295.1,0.53,0.33,26.27,3.67
CAR198,39.42,10,70.7,2387.0,36.2,0,1,Highway,127.3,0.88,2.03,134.72,15.583
CAR088,22.1,20,71.7,1800.0,28.0,1,0,Highway,328.5,0.49,1.39,100.13,13.29
CAR143,10.55,10,47.8,1705.0,34.8,1,0,Highway,262.8,0.09,0.67,28.24,2.769
CAR083,21.0,10,62.8,2150.0,21.2,1,2,City,144.3,0.09,3.5,198.45,19.95
CAR151,34.49,0,5.0,2197.0,36.1,0,0,City,88.7,0.71,1.31,6.78,0.591
CAR082,41.92,10,53.3,1999.0,28.5,0,2,City,92.8,0.33,2.93,156.31,22.066
CAR124,38.93,0,42.3,3093.0,30.9,1,1,City,154.2,0.19,4.23,167.32,17.227
CAR171,30.04,20,27.0,2887.0,28.5,0,1,City,164.5,0.39,2.12,58.03,9.696
CAR010,31.94,10,32.2,995.0,25.8,0,0,City,77.1,0.17,1.0,30.84,2.935
CAR148,7.05,0,75.1,2436.0,18.8,1,2,Highway,328.5,0.67,4.43,336.56,6.6975
CAR157,15.31,20,42.7,1995.0,28.8,0,1,rural,77.5,0.16,3.09,131.38,14.5445
CAR075,25.11,20,,3079.0,21.6,0,1,Highway,372.5,0.45,4.22,174.49,23.854499999999998
CAR096,42.31,20,59.5,1387.0,16.0,1,2,,158.0,0.67,0.25,13.28,2.183
CAR023,2.93,10,14.9,2571.0,22.4,0,1,,109.2,0.38,3.82,49.85,2.7835
CAR056,10.03,20,25.0,2402.0,36.1,0,2,City,415.2,0.23,2.84,73.03,9.5285
CAR013,27.04,10,46.2,1872.0,21.4,1,0,Rural,219.1,0.32,3.7,164.03,18.391
CAR100,44.77,10,36.4,2652.0,41.5,0,1,Highway,245.0,0.68,3.0,112.21,15.254
CAR109,31.22,20,78.7,1875.0,23.6,0,1,Rural,204.2,0.83,2.86,221.82,29.659
CAR097,5.68,10,76.8,2649.0,48.0,1,0,City,168.8,0.45,3.72,285.16,5.396
CAR154,42.15,0,76.9,2073.0,30.3,1,2,City,348.3,0.07,0.53,41.23,4.286
CAR036,33.58,20,57.8,1796.0,23.9,0,2,Highway,171.0,0.38,3.8,217.98,31.521
CAR048,13.74,20,59.7,2462.0,21.5,1,1,Rural,159.9,0.14,2.32,130.4,13.052999999999999
CAR168,32.29,20,36.0,2563.0,32.7,0,1,Highway,135.8,0.46,2.7,92.65,12.782
CAR051,15.09,20,34.5,2542.0,29.6,0,1,Highway,82.6,0.77,3.04,106.81,14.3355
CAR121,3.93,20,35.4,2615.0,21.5,1,2,Rural,248.2,0.15,1.98,72.08,3.7335
CAR047,20.59,20,80.9,2254.0,11.4,1,2,Highway,342.2,0.53,3.21,224.64,19.560499999999998
CAR013,4.11,10,93.3,2544.0,21.4,1,1,City,95.6,0.89,0.33,32.26,3.9045
CAR068,2.88,85,70.4,2071.0,25.6,0,1,City,368.5,0.21,2.22,160.01,2.7359999999999998
CAR040,42.28,10,19.2,2696.0,26.2,0,1,Rural,160.5,0.26,2.67,45.44,5.278
CAR075,33.14,10,69.9,2504.0,36.9,0,0,City,412.0,0.55,2.03,135.08,16.519
CAR193,16.88,20,24.0,2012.0,,1,1,Highway,291.1,0.45,2.28,51.7,7.246
CAR049,32.94,10,61.9,2416.0,39.2,0,1,Highway,349.3,0.56,0.26,14.02,1.775
CAR079,37.73,20,40.2,1534.0,30.0,0,1,City,449.4,0.13,1.61,59.9,9.078
CAR133,15.65,20,68.3,1085.0,27.1,1,1,City,149.2,0.11,2.45,157.37,14.8675
CAR024,32.42,10,49.3,1239.0,26.1,1,1,City,146.0,0.8,3.5,170.55,24.664
CAR030,31.7,85,82.5,2753.0,32.1,1,1,Highway,269.6,0.43,3.66,316.71,30.115
CAR172,39.17,10,38.2,1405.0,48.0,0,1,Highway,226.6,0.23,4.49,148.91,19.26
CAR125,36.46,20,101.3,1553.0,,1,2,Rural,110.0,0.62,1.19,103.84,18.122
CAR051,32.89,0,10.7,2643.0,28.6,0,0,Rural,385.7,0.65,3.09,28.9,2.743
CAR119,17.05,10,10.8,3160.0,24.6,0,2,Highway,407.3,0.56,3.81,37.9,5.233
CAR190,34.89,10,52.0,2633.0,22.1,1,0,Highway,276.8,0.66,1.9,84.97,8.76
CAR008,13.38,10,66.8,1895.0,32.3,1,1,City,345.5,0.42,3.7,218.34,12.711
CAR143,11.17,10,24.3,2940.0,27.4,0,2,City,432.5,0.65,4.03,97.95,10.6115
CAR070,34.11,0,39.8,2826.0,16.5,1,2,City,199.5,0.39,1.74,61.0,7.126
CAR021,8.7,0,47.3,,31.2,0,2,City,445.0,0.81,0.83,39.76,5.194
CAR046,44.81,10,66.4,3558.0,20.7,0,1,Highway,415.6,0.15,2.81,176.1,19.522
CAR189,19.32,20,75.2,2834.0,33.1,1,1,City,194.3,0.36,3.0,196.63,18.354
CAR037,41.2,0,46.7,1578.0,20.2,1,1,Highway,381.3,0.89,3.02,145.44,14.239
CAR082,5.32,85,42.6,2149.0,15.9,1,0,City,173.8,0.75,2.9,125.96,5.054
CAR010,3.65,10,11.9,2202.0,32.6,1,0,City,274.6,0.81,1.71,21.08,2.757
CAR020,35.88,20,78.0,1536.0,30.0,0,0,,188.6,0.16,1.77,124.89,14.911
CAR007,5.77,10,89.3,3495.0,,1,2,City,135.5,0.18,4.03,363.18,5.4815
CAR125,19.62,85,64.1,2577.0,23.0,1,2,Rural,129.5,0.57,1.2,69.74,18.639
CAR053,4.51,10,51.5,2095.0,34.8,1,1,City,177.5,0.79,3.5,158.45,4.2844999999999995
CAR098,39.09,20,48.1,2068.0,22.0,1,0,City,396.6,0.13,4.18,180.81,26.46
CAR196,42.49,20,51.7,2452.0,22.2,0,2,Rural,208.9,0.1,3.45,156.43,25.707
CAR136,14.68,20,48.0,1843.0,24.4,0,2,City,368.1,0.13,1.16,58.1,9.569
CAR081,38.26,20,71.8,3086.0,18.1,1,0,City,241.9,0.44,1.29,80.84,12.401
CAR098,22.04,20,53.8,1593.0,36.0,1,1,Rural,440.9,0.42,1.3,73.16,11.89
CAR059,11.66,20,39.9,,27.8,0,2,City,209.3,0.76,1.54,55.17,9.159
CAR018,17.67,0,72.0,,27.3,0,1,City,247.2,0.24,2.35,161.68,16.387
CAR099,27.26,10,42.3,1905.0,26.2,0,1,highway,247.0,0.88,1.92,74.16,8.752
CAR134,34.79,10,5.0,2179.0,37.0,0,0,Rural,213.3,0.45,1.86,9.5,1.104
CAR144,3.56,20,36.5,2229.0,22.3,1,0,City,432.9,0.55,0.24,9.12,1.484
CAR125,38.18,10,37.3,1741.0,21.9,1,1,Highway,132.7,0.66,0.92,33.94,3.827
CAR128,26.56,20,31.7,2569.0,24.5,0,0,City,158.1,0.18,1.88,61.97,8.496
CAR146,30.38,20,28.1,700.0,32.4,0,1,Highway,167.5,0.08,1.57,40.28,4.855
CAR145,20.14,20,58.3,,21.4,1,0,City,340.4,0.54,3.38,195.48,19.133
CAR096,15.4,0,10.5,1451.0,18.2,0,0,City,152.3,0.64,1.29,13.42,1.187
CAR134,21.0,10,24.1,3560.0,27.3,1,2,City,108.2,0.16,2.27,52.21,7.318
CAR087,13.7,10,16.1,2943.0,31.3,0,0,Highway,308.2,0.73,2.67,39.26,4.707
CAR170,35.45,10,26.5,2523.0,30.0,0,1,City,354.2,0.42,0.74,17.79,2.214
CAR083,15.75,20,62.3,700.0,24.7,0,2,Rural,,0.57,3.07,177.39,14.962499999999999
CAR131,3.77,20,74.7,1514.0,26.9,1,0,Highway,97.6,0.78,0.43,33.08,3.5814999999999997
CAR179,38.16,0,59.9,1860.0,28.5,1,1,City,97.5,0.13,3.53,205.48,18.619
CAR013,13.67,10,42.3,3197.0,,1,0,Rural,293.3,0.75,1.49,59.12,7.611
CAR067,38.19,10,66.7,3085.0,,0,0,City,182.5,0.16,1.14,64.93,7.125
CAR173,16.74,10,85.3,2086.0,30.5,1,0,Highway,134.4,0.61,1.64,138.2,15.902999999999997
CAR176,10.58,20,49.0,2073.0,29.6,0,0,City,,0.59,4.46,216.95,10.051
CAR113,12.07,20,63.3,2655.0,19.9,1,2,City,427.8,0.67,2.85,159.09,11.4665
CAR039,44.41,0,56.1,2102.0,25.1,1,0,City,120.9,0.46,4.36,244.03,22.836
CAR181,37.91,0,45.7,2494.0,40.6,1,2,Highway,405.8,0.35,2.41,102.72,12.892
CAR017,33.35,20,247.4002781705114,2417.0,31.2,0,0,City,449.6,0.05,2.29,104.8,14.423
CAR046,10.37,20,51.2,2908.0,27.1,0,1,City,443.0,0.39,3.28,147.21,9.851499999999998
CAR144,9.34,20,34.4,1840.0,29.9,1,0,City,88.6,0.33,0.71,23.22,3.455
CAR102,38.65,20,30.8,2650.0,39.1,1,2,City,438.0,0.37,1.34,37.41,7.134
CAR013,37.24,20,33.4,1654.0,26.8,0,1,City,236.7,0.53,4.27,125.37,20.022
CAR141,8.18,20,79.4,2703.0,34.9,0,0,Highway,335.3,0.17,3.28,267.88,7.770999999999999
CAR115,26.09,20,32.0,1799.0,27.3,0,1,Highway,257.2,0.66,0.34,9.39,1.301
CAR059,14.35,10,99.5,1742.0,24.4,0,2,Highway,213.4,0.18,1.4,141.53,13.632499999999999
CAR164,37.77,20,52.7,1100.0,30.5,0,0,Highway,318.2,0.8,0.73,38.77,5.207
CAR107,13.75,10,57.2,1979.0,38.9,0,0,City,249.3,0.12,0.24,14.05,1.534
CAR095,10.6,20,52.4,1192.0,21.6,0,2,City,446.1,0.71,2.5,133.48,10.069999999999999
CAR029,27.89,0,41.8,3302.0,26.7,0,1,City,211.9,0.82,3.63,156.21,17.198
CAR030,6.73,20,12.8,1001.0,29.2,1,1,Rural,343.1,0.26,0.94,12.59,1.717
CAR156,31.41,20,55.4,2021.0,29.9,0,1,City,195.5,0.57,4.49,260.56,29.839499999999997
CAR188,36.59,20,25.6,2511.0,12.7,0,2,Rural,380.6,0.66,2.75,71.91,12.313
CAR140,12.6,0,23.7,2433.0,27.0,1,2,City,70.5,0.82,2.38,55.06,7.124
CAR064,6.47,20,69.9,1250.0,25.9,0,0,City,313.1,0.63,2.4,174.85,6.1465
CAR017,10.83,10,54.5,1569.0,27.1,0,0,City,222.5,0.54,0.29,15.15,1.744
CAR030,6.02,10,96.9,1942.0,27.3,1,2,City,219.2,0.16,2.02,171.27,5.718999999999999
CAR046,2.07,20,59.1,2909.0,42.7,1,2,Highway,253.4,0.88,0.96,54.72,1.9664999999999997
CAR112,26.22,10,43.2,2025.0,32.2,1,1,Highway,375.7,0.77,3.46,128.31,16.591
CAR056,15.17,0,34.5,1914.0,8.7,1,0,City,426.8,0.58,0.54,19.55,1.966
CAR041,15.94,85,64.4,2882.0,26.7,1,2,City,378.1,0.1,1.46,88.38,15.142999999999999
CAR077,17.74,85,57.3,2223.0,9.8,0,0,City,156.7,0.57,4.37,230.05,16.852999999999998
CAR189,6.04,20,67.4,2732.0,35.3,1,2,City,366.5,0.15,4.13,281.37,5.7379999999999995
CAR172,12.44,10,30.1,1359.0,25.5,1,0,City,188.6,0.57,3.53,99.69,11.818
CAR095,43.89,10,46.8,1845.0,31.7,1,1,City,246.9,0.6,2.07,82.87,11.977
CAR046,35.71,20,57.5,1461.0,31.4,0,0,City,291.1,0.1,4.19,219.97,28.652
CAR124,5.31,20,71.8,2606.0,18.5,1,2,Rural,136.0,0.15,1.46,103.19,5.044499999999999
CAR047,16.79,10,,2234.0,28.4,1,1,City,154.5,0.16,2.65,182.71,15.950499999999998
CAR035,6.3,20,65.3,2386.0,30.7,1,1,Rural,359.3,0.7,1.19,68.35,5.984999999999999
CAR156,8.59,10,29.8,1440.0,20.9,1,2,Highway,,0.54,1.57,48.14,6.214
CAR026,37.32,10,21.0,1970.0,32.7,1,1,,386.1,0.85,3.99,87.69,13.91
CAR036,8.58,10,88.8,1598.0,21.3,0,1,Highway,332.9,0.6,3.58,274.77,8.151
CAR179,23.27,0,58.3,3044.0,27.6,0,0,City,162.5,0.22,0.37,21.81,1.851
CAR135,44.46,20,64.1,2610.0,14.1,0,2,rural,446.8,0.83,3.15,200.41,35.75
CAR101,33.95,10,27.9,1096.0,20.8,0,0,City,105.6,0.1,1.39,33.3,3.196
CAR137,33.83,10,12.5,3449.0,,0,0,Rural,447.4,0.59,3.6,41.28,5.108
CAR056,10.95,85,19.2,1718.0,37.3,0,2,Rural,359.0,0.19,0.26,4.57,1.548
CAR065,37.49,0,89.0,2383.0,37.1,0,0,Highway,351.4,0.77,3.42,275.59,24.718
CAR084,29.77,0,30.1,2547.0,27.9,0,2,Highway,251.0,0.49,0.93,24.47,2.293
CAR164,28.74,10,65.5,3170.0,23.0,1,0,City,218.6,0.67,1.84,108.85,15.603
CAR159,25.85,10,58.7,1652.0,19.4,1,1,Highway,431.0,0.69,3.62,199.49,24.5575
CAR048,27.79,20,31.6,2687.0,26.5,0,1,Rural,385.7,0.23,1.3,35.34,4.905
CAR056,2.47,85,32.3,1222.0,34.3,1,2,City,334.8,0.88,2.18,60.45,2.3465000000000003
CAR190,21.04,10,54.2,2330.0,39.9,0,0,City,364.5,0.18,4.18,207.18,19.988
CAR109,30.38,20,41.2,2182.0,15.9,0,0,Rural,290.2,0.84,3.92,151.13,22.119
CAR079,18.25,20,73.6,2272.0,34.5,0,2,City,335.0,0.44,2.32,151.65,17.3375
CAR042,33.21,20,22.7,1642.0,33.6,1,0,Highway,,0.82,3.12,63.52,9.327
CAR173,3.67,85,76.5,1706.0,30.2,1,1,Rural,142.6,0.71,2.7,176.24,3.4865
CAR137,9.86,10,79.4,1896.0,27.5,1,1,Rural,123.7,0.07,2.79,215.38,9.366999999999999
CAR033,44.45,20,66.0,2200.0,25.1,1,0,City,,0.39,2.54,154.81,26.058
CAR126,14.38,10,54.4,2209.0,23.7,1,2,City,329.5,0.25,1.96,91.0,12.494
CAR029,28.69,10,57.3,,40.1,1,2,City,117.1,0.11,4.09,245.57,27.2555
CAR192,23.2,10,78.8,3003.0,23.5,1,0,Rural,169.4,0.9,1.68,116.61,15.568
CAR126,17.75,20,67.6,2386.0,16.4,0,1,,446.2,0.89,2.89,203.84,16.8625
CAR022,40.24,0,25.9,2564.0,38.1,1,1,,118.6,0.12,2.9,68.92,6.099
CAR035,41.27,10,74.1,2510.0,42.9,0,2,City,325.1,0.1,0.58,38.12,5.634
CAR185,10.41,85,41.2,1199.0,36.4,0,0,City,151.3,0.5,0.57,22.83,7.269
CAR134,13.42,20,38.7,2207.0,39.5,0,2,City,384.2,0.23,2.04,70.92,11.936
CAR175,34.73,20,12.7,3353.0,35.4,1,1,Highway,153.1,0.35,3.19,38.29,5.955
CAR150,10.45,10,56.8,1963.0,,1,0,Rural,309.1,0.6,0.9,46.23,5.605
CAR024,9.89,10,33.1,1690.0,32.8,1,2,,386.1,0.53,4.01,114.05,9.3955
CAR131,13.71,20,38.8,2870.0,21.2,0,2,City,149.5,0.25,2.98,117.37,13.0245
CAR196,20.59,85,73.5,1634.0,38.9,0,2,Rural,368.1,0.63,2.38,170.27,19.560499999999998
CAR065,4.84,10,25.6,1450.0,28.6,0,0,City,409.8,0.3,2.1,52.09,4.598
CAR046,37.7,0,51.7,2326.0,48.0,1,1,Highway,339.7,0.68,2.97,154.3,19.158
CAR117,12.03,20,81.4,2764.0,9.3,1,2,City,225.0,0.64,2.6,185.56,11.4285
CAR114,15.14,0,60.8,2303.0,27.8,1,1,Highway,191.5,0.61,1.76,107.18,9.244
CAR070,38.63,10,76.1,1150.0,29.4,1,0,Rural,355.7,0.47,1.79,130.5,14.62
CAR192,24.07,0,7.8,2033.0,28.1,0,2,City,239.7,0.67,0.79,5.76,0.663
CAR036,5.09,20,7.2,2742.0,27.6,0,2,Rural,277.2,0.2,0.45,2.96,0.437
CAR078,32.91,0,46.6,2589.0,38.1,1,2,Rural,326.6,0.22,3.17,125.88,15.402
CAR112,22.19,10,38.2,2522.0,31.5,1,0,Highway,407.6,0.19,3.13,102.01,10.28
CAR146,25.02,85,69.1,2306.0,24.0,1,1,Highway,433.4,0.78,0.74,47.75,16.47
CAR007,14.0,20,37.0,1221.0,17.4,0,1,Highway,110.0,0.73,1.03,36.07,5.295
CAR104,12.9,20,56.7,2438.0,24.1,1,1,Rural,,0.81,0.85,41.31,7.209
CAR005,43.04,10,86.8,,29.4,0,0,Highway,249.8,0.59,3.76,315.36,31.869
CAR145,32.33,85,52.8,1652.0,41.6,0,0,City,181.2,0.73,2.39,113.9,30.713499999999996
CAR045,44.96,20,11.7,2499.0,20.8,1,0,Highway,199.6,0.23,3.63,41.37,5.325
CAR137,20.41,10,46.4,901.0,24.4,0,0,City,312.2,0.7,1.04,46.26,5.488
CAR061,5.07,20,27.1,2364.0,35.7,0,1,Highway,377.5,0.4,3.56,89.33,4.8165000000000004
CAR130,26.78,20,65.9,3118.0,37.2,0,0,City,394.0,0.69,0.22,13.52,2.315
CAR149,11.11,0,78.2,1752.0,17.8,0,0,Highway,274.5,0.4,1.6,112.41,7.139
CAR187,25.8,10,15.1,2357.0,38.1,1,0,City,247.1,0.11,4.09,63.2,7.751
CAR114,22.37,20,43.0,2262.0,32.9,0,1,Highway,,0.39,0.83,35.9,5.382
CAR039,17.29,20,52.8,1488.0,10.5,0,2,City,113.2,0.54,2.74,142.24,16.4255
CAR174,27.33,20,,2992.0,14.8,1,0,Highway,395.0,0.09,1.23,74.93,9.79
CAR051,39.08,85,45.7,1911.0,10.6,0,1,Highway,133.2,0.2,1.2,53.81,16.037
CAR023,21.45,20,48.8,2820.0,27.1,1,1,Rural,86.2,0.74,2.57,107.96,18.342
CAR166,36.13,85,43.1,2543.0,19.6,1,0,Rural,123.0,0.23,3.84,153.71,34.3235
CAR058,11.0,20,51.7,1904.0,29.5,0,2,City,344.3,0.62,1.93,96.0,10.45
CAR175,32.58,0,79.6,3401.0,35.3,1,0,City,384.4,0.82,4.03,302.04,30.950999999999997
CAR131,5.98,20,13.4,2197.0,37.3,1,1,Highway,296.0,0.06,4.44,57.15,5.681
CAR058,37.3,10,62.5,2019.0,19.7,1,2,City,72.1,0.55,3.84,222.89,33.682
CAR003,2.58,0,5.0,2931.0,15.4,1,1,Rural,,0.84,0.79,3.93,0.416
CAR180,43.88,10,89.1,1990.0,19.4,1,2,City,394.9,0.11,0.8,73.08,10.559
CAR192,31.82,20,41.5,2838.0,25.3,1,2,Highway,,0.49,4.07,172.37,28.355
CAR080,31.89,20,67.4,3313.0,26.3,0,0,Highway,242.8,0.73,4.11,273.42,30.2955
CAR129,43.55,10,139.04639694169717,2924.0,25.5,1,2,Highway,234.5,0.77,4.17,120.55,16.208
CAR085,2.93,10,73.0,1364.0,42.5,1,1,Rural,183.5,0.41,1.39,87.12,2.7835
CAR135,23.21,0,50.1,1483.0,34.0,0,0,Highway,237.7,0.07,3.31,155.49,7.967
CAR181,40.84,20,57.2,1193.0,15.7,1,1,Rural,295.6,0.32,1.34,79.83,11.969
CAR054,33.81,10,51.6,,36.2,0,2,City,202.0,0.52,3.54,171.24,23.543
CAR189,10.8,20,68.6,1328.0,16.0,0,1,Highway,250.3,0.73,0.38,23.42,3.244
CAR032,33.56,20,60.0,1872.0,25.5,0,0,City,243.0,0.73,2.89,180.23,26.751
CAR135,32.81,10,77.9,1736.0,20.6,1,2,City,232.1,0.77,4.44,317.4,31.1695
CAR003,29.52,0,11.9,2314.0,32.8,1,2,Rural,115.7,0.84,0.34,3.72,0.489
CAR048,30.0,20,39.0,2341.0,27.3,0,1,Highway,251.3,0.05,2.45,89.83,12.646
CAR085,20.43,20,63.9,2577.0,23.1,0,1,City,198.9,0.2,2.35,130.3,19.4085
CAR008,8.9,20,29.3,2384.0,24.0,0,1,City,310.5,0.36,4.39,131.65,8.455
CAR164,9.01,85,57.6,,22.0,0,2,Highway,394.6,0.06,1.84,104.57,8.5595
CAR159,18.97,20,27.8,3014.0,32.2,0,2,Highway,101.3,0.77,2.32,64.34,10.546
CAR016,32.83,20,75.3,2192.0,25.3,1,1,Rural,101.2,0.31,1.61,113.55,17.032
CAR169,8.29,20,42.5,2367.0,33.2,0,2,Highway,75.6,0.18,4.27,166.53,7.875499999999999
CAR094,2.38,20,75.5,2285.0,41.7,1,0,City,143.0,0.21,3.39,222.75,2.2609999999999997
CAR106,16.81,10,27.5,,31.1,0,0,,85.0,0.34,4.44,122.62,11.249
CAR067,31.88,10,38.8,2119.0,29.6,0,1,,362.0,0.34,1.42,55.69,6.12
CAR092,30.83,20,36.1,1108.0,24.9,1,0,City,446.2,0.41,3.08,102.38,15.261
CAR074,14.28,10,368.3101885545959,2677.0,34.8,0,1,Rural,124.9,0.62,1.79,129.47,13.565999999999999
CAR170,6.06,10,64.2,2887.0,34.6,1,2,Highway,146.0,0.76,2.04,117.91,5.757
CAR007,23.16,10,46.0,1456.0,31.6,1,0,Rural,258.2,0.43,3.07,136.9,16.328
CAR176,34.9,20,46.6,1544.0,36.9,0,1,City,269.6,0.46,3.86,157.7,25.891
CAR048,38.46,0,39.2,2071.0,39.3,0,1,City,370.3,0.71,4.46,176.75,18.086
CAR008,38.97,85,59.7,2861.0,20.3,1,0,Highway,206.2,0.77,3.88,227.41,37.021499999999996
CAR004,44.03,20,31.1,2093.0,,1,1,City,77.5,0.2,0.56,16.14,2.541
CAR036,9.68,10,51.1,2376.0,29.8,0,2,Rural,148.3,0.67,2.42,118.8,9.196
CAR195,18.21,0,78.3,11376.667938236458,15.4,1,1,Highway,376.9,0.06,2.34,171.95,14.165
CAR126,15.56,10,117.7,1599.0,33.7,0,0,City,179.3,0.27,0.85,86.35,10.469
CAR194,9.64,20,5.0,2145.0,33.2,0,0,Rural,302.3,0.6,0.99,4.66,0.627
CAR085,37.99,0,45.1,2064.0,33.2,1,1,City,183.1,0.28,4.11,187.94,17.105
CAR188,32.8,10,34.2,1830.0,24.3,1,2,City,,0.81,4.02,133.56,21.811
CAR023,39.76,10,53.0,2332.0,26.8,1,0,Rural,145.7,0.11,2.86,136.34,14.614
CAR010,28.85,20,13.7,2811.0,27.2,0,1,Rural,359.0,0.9,2.98,40.07,7.007
CAR032,3.03,10,62.4,2525.0,24.1,0,1,Rural,412.2,0.39,1.44,76.55,2.8785
CAR190,6.71,10,77.3,2096.0,29.6,1,2,City,153.1,0.48,1.53,113.63,6.374499999999999
CAR159,41.59,10,17.9,2040.0,26.9,1,1,Highway,420.9,0.58,4.38,69.14,8.402
CAR185,2.64,10,63.3,2352.0,22.4,1,0,City,71.0,0.72,3.09,204.43,2.508
CAR074,17.73,20,48.4,2289.0,33.9,1,2,City,118.4,0.82,0.87,40.76,7.437
CAR114,18.23,0,51.9,2221.0,29.4,0,0,,433.9,0.49,2.73,132.08,10.349
CAR060,11.27,20,101.6,3168.0,20.9,1,2,,102.6,0.53,1.04,108.46,10.706499999999998
CAR172,36.91,85,51.1,1676.0,14.4,1,1,City,,0.73,1.61,83.65,29.076
CAR104,41.58,20,60.6,3224.0,26.1,1,1,Rural,340.3,0.55,3.77,202.68,35.77
CAR008,41.29,85,26.0,1584.0,26.9,1,1,City,104.1,0.07,1.32,30.41,9.885
CAR007,22.18,20,36.5,1807.0,33.4,0,2,City,318.6,0.41,2.92,94.19,16.296
CAR130,28.17,20,29.4,2527.0,28.9,0,1,City,255.1,0.26,2.12,63.19,9.61
CAR170,12.14,10,56.1,2216.0,18.7,0,1,Highway,260.3,0.11,0.46,26.8,2.729
CAR167,22.04,85,18.9,2927.0,25.4,0,1,Highway,89.2,0.25,3.82,61.61,19.19
